Composer;Life Time;Opus;Nr. in Opus;Movement Number;Year;Key;Title;url
Josquin des Prez ;1450-1521;Jos1913;COM;COM;;;Liber generationis;https://analyse.hfm-weimar.de/database/02/PrJode_Jos1913_COM_COM_Libergener_002_00237.xml
Josquin des Prez ;1450-1521;Jos2001;COM;COM;;;Magnificat tertii toni;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2001_COM_COM_Magnificat_002_00238.xml
Josquin des Prez ;1450-1521;Jos2002;COM;COM;;;Magnificat Tertii toni;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2002_COM_COM_Magnificat_002_00239.xml
Josquin des Prez ;1450-1521;Jos2003;COM;COM;;;Magnificat Quarti toni;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2003_COM_COM_Magnificat_002_00240.xml
Josquin des Prez ;1450-1521;Jos2004;COM;COM;;;Magnificat quarti toni;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2004_COM_COM_Magnificat_002_00241.xml
Josquin des Prez ;1450-1521;Jos2006;COM;COM;;;Missus est Gabriel angelus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2006_COM_COM_MissusestG_002_00242.xml
Josquin des Prez ;1450-1521;Jos2007;COM;COM;;;Missus est Gabriel angelus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2007_COM_COM_MissusestG_002_00243.xml
Josquin des Prez ;1450-1521;Jos2008;COM;COM;;;Now let depart;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2008_COM_COM_Nowletdepa_002_00244.xml
Josquin des Prez ;1450-1521;Jos2009;COM;COM;;;Pater noster;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2009_COM_COM_Paternoste_002_00245.xml
Josquin des Prez ;1450-1521;Jos2011;COM;COM;;;Responsum acceperat Simeon;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2011_COM_COM_Responsuma_002_00246.xml
Josquin des Prez ;1450-1521;Jos2013;COM;COM;;;Sic Deus dilexit mundum / Circumdederunt me;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2013_COM_COM_SicDeusdil_002_00247.xml
Josquin des Prez ;1450-1521;Jos2014;COM;COM;;;Tulerunt Dominum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2014_COM_COM_TuleruntDo_002_00248.xml
Josquin des Prez ;1450-1521;Jos2016;COM;COM;;;Verbum caro factum est;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2016_COM_COM_Verbumcaro_002_00249.xml
Josquin des Prez ;1450-1521;Jos2102;COM;COM;;;Ave verum corpus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2102_COM_COM_Aveverumco_002_00250.xml
Josquin des Prez ;1450-1521;Jos2103;COM;COM;;;Ave verum corpus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2103_COM_COM_Aveverumco_002_00251.xml
Josquin des Prez ;1450-1521;Jos2104;COM;COM;;;Ave verum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2104_COM_COM_Aveverum_002_00252.xml
Josquin des Prez ;1450-1521;Jos2105;1-2;COM;;;Huc me sydereo (a 5);https://analyse.hfm-weimar.de/database/02/PrJode_Jos2105_1-2_COM_Hucmesyder_002_00253.xml
Josquin des Prez ;1450-1521;Jos2105;2-2;COM;;;Huc me sydereo (a 6);https://analyse.hfm-weimar.de/database/02/PrJode_Jos2105_2-2_COM_Hucmesyder_002_00254.xml
Josquin des Prez ;1450-1521;Jos2106;COM;COM;;;Magnus es tu, domine;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2106_COM_COM_Magnusestu_002_00255.xml
Josquin des Prez ;1450-1521;Jos2107;COM;COM;;;O admirabile commercium;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2107_COM_COM_Oadmirabil_002_00256.xml
Josquin des Prez ;1450-1521;Jos2109;COM;COM;;;O bone et dulcissime Jesu;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2109_COM_COM_Oboneetdul_002_00257.xml
Josquin des Prez ;1450-1521;Jos2201;COM;COM;;;O domine Jesu Christe;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2201_COM_COM_OdomineJes_002_00258.xml
Josquin des Prez ;1450-1521;Jos2202;COM;COM;;;Sing, my tongue, the Savior's glory;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2202_COM_COM_Singmytong_002_00259.xml
Josquin des Prez ;1450-1521;Jos2203;COM;COM;;;Qui velatus facie fuisti;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2203_COM_COM_Quivelatus_002_00260.xml
Josquin des Prez ;1450-1521;Jos2205;COM;COM;;;Tu solus qui facis mirabilia;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2205_COM_COM_Tusolusqui_002_00261.xml
Josquin des Prez ;1450-1521;Jos2206;COM;COM;;;Victimae paschali laudes / D'ung aultre amer;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2206_COM_COM_Victimaepa_002_00262.xml
Josquin des Prez ;1450-1521;Jos2207;COM;COM;;;Victime paschali laudes;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2207_COM_COM_Victimepas_002_00263.xml
Josquin des Prez ;1450-1521;Jos2301;COM;COM;;;Alma redemptoris mater;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2301_COM_COM_Almaredemp_002_00264.xml
Josquin des Prez ;1450-1521;Jos2302;COM;COM;;;Alma redemptoris mater / Ave regina celorum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2302_COM_COM_Almaredemp_002_00265.xml
Josquin des Prez ;1450-1521;Jos2303;COM;COM;;;Ave festiva ferculis;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2303_COM_COM_Avefestiva_002_00266.xml
Josquin des Prez ;1450-1521;Jos2304;COM;COM;;;Ave Maria...benedicta tu;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2304_COM_COM_AveMariabe_002_00267.xml
Josquin des Prez ;1450-1521;Jos2305;COM;COM;;;Ave Maria;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2305_COM_COM_AveMaria_002_00268.xml
Josquin des Prez ;1450-1521;Jos2306;COM;COM;;;Ave Maria...virgo serena (a 4);https://analyse.hfm-weimar.de/database/02/PrJode_Jos2306_COM_COM_AveMariavi_002_00269.xml
Josquin des Prez ;1450-1521;Jos2308;COM;COM;;;Ave maris stella;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2308_COM_COM_Avemarisst_002_00270.xml
Josquin des Prez ;1450-1521;Jos2309;COM;COM;;;Ave maris stella verse 4 / Monstra te esse matrem - hymn;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2309_COM_COM_Avemarisst_002_00271.xml
Josquin des Prez ;1450-1521;Jos2310;COM;COM;;;Ave mundi spes Maria;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2310_COM_COM_Avemundisp_002_00272.xml
Josquin des Prez ;1450-1521;Jos2311;COM;COM;;;Ave nobilissima creatura;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2311_COM_COM_Avenobilis_002_00273.xml
Josquin des Prez ;1450-1521;Jos2312;COM;COM;;;Ave virgo sanctissima;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2312_COM_COM_Avevirgosa_002_00274.xml
Josquin des Prez ;1450-1521;Jos2313;COM;COM;;;Benedicta es, celorum regina;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2313_COM_COM_Benedictae_002_00275.xml
Josquin des Prez ;1450-1521;Jos2401;COM;COM;;;Celorum decus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2401_COM_COM_Celorumdec_002_00276.xml
Josquin des Prez ;1450-1521;Jos2402;COM;COM;;;Gaude virgo;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2402_COM_COM_Gaudevirgo_002_00277.xml
Josquin des Prez ;1450-1521;Jos2403;COM;COM;;;Illibata Dei virgo nutrix;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2403_COM_COM_IllibataDe_002_00278.xml
Josquin des Prez ;1450-1521;Jos2404;COM;COM;;;Inviolata, integra et casta es;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2404_COM_COM_Inviolatai_002_00279.xml
Josquin des Prez ;1450-1521;Jos2405;COM;COM;;;Inviolata integra et casta es;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2405_COM_COM_Inviolatai_002_00280.xml
Josquin des Prez ;1450-1521;Jos2406;COM;COM;;;Mittit ad virginem;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2406_COM_COM_Mittitadvi_002_00281.xml
Josquin des Prez ;1450-1521;Jos2407;COM;COM;;;Nesciens mater virgo virum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2407_COM_COM_Nesciensma_002_00282.xml
Josquin des Prez ;1450-1521;Jos2408;COM;COM;;;Obsecro te, domina;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2408_COM_COM_Obsecroted_002_00283.xml
Josquin des Prez ;1450-1521;Jos2409;COM;COM;;;O virgo prudentissima / Beata mater;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2409_COM_COM_Ovirgoprud_002_00284.xml
Josquin des Prez ;1450-1521;Jos2410;COM;COM;;;O virgo virginum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2410_COM_COM_Ovirgovirg_002_00285.xml
Josquin des Prez ;1450-1521;Jos2411;COM;COM;;;Preter rerum seriem;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2411_COM_COM_Preterreru_002_00286.xml
Josquin des Prez ;1450-1521;Jos2501;COM;COM;;;Recordare, virgo mater;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2501_COM_COM_Recordarev_002_00287.xml
Josquin des Prez ;1450-1521;Jos2502;COM;COM;;;Regina celi letare;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2502_COM_COM_Reginaceli_002_00288.xml
Josquin des Prez ;1450-1521;Jos2503;COM;COM;;;Regina celi letare;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2503_COM_COM_Reginaceli_002_00289.xml
Josquin des Prez ;1450-1521;Jos2504;COM;COM;;;Salve regina;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2504_COM_COM_Salveregin_002_00290.xml
Josquin des Prez ;1450-1521;Jos2505;COM;COM;;;Salve regina;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2505_COM_COM_Salveregin_002_00291.xml
Josquin des Prez ;1450-1521;Jos2506;COM;COM;;;Salve regina;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2506_COM_COM_Salveregin_002_00292.xml
Josquin des Prez ;1450-1521;Jos2507;COM;COM;;;Sancta Maria virgo virginum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2507_COM_COM_SanctaMari_002_00293.xml
Josquin des Prez ;1450-1521;Jos2508;COM;COM;;;Holy Mother! pierce me through;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2508_COM_COM_HolyMother_002_00294.xml
Josquin des Prez ;1450-1521;Jos2509;COM;COM;;;Stabat mater/Comme femme desconfortee;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2509_COM_COM_Stabatmate_002_00295.xml
Josquin des Prez ;1450-1521;Jos2510;COM;COM;;;Ut Phebi radiis / Ut re mi fa sol la;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2510_COM_COM_UtPhebirad_002_00296.xml
Josquin des Prez ;1450-1521;Jos2511;COM;COM;;;Verbum bonum et suave;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2511_COM_COM_Verbumbonu_002_00297.xml
Josquin des Prez ;1450-1521;Jos2512;COM;COM;;;Virgo prudentissima;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2512_COM_COM_Virgoprude_002_00298.xml
Josquin des Prez ;1450-1521;Jos2513;COM;COM;;;Virgo salutiferi / Ave Maria;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2513_COM_COM_Virgosalut_002_00299.xml
Josquin des Prez ;1450-1521;Jos2514;COM;COM;;;Vultum tuum deprecabuntur;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2514_COM_COM_Vultumtuum_002_00300.xml
Josquin des Prez ;1450-1521;Jos2601;COM;COM;;;Absolve, quesmus, Domine;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2601_COM_COM_Absolveque_002_00301.xml
Josquin des Prez ;1450-1521;Jos2604;COM;COM;;;Deus pacis reduxit;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2604_COM_COM_Deuspacisr_002_00302.xml
Josquin des Prez ;1450-1521;Jos2605;COM;COM;;;Gloria laus et honor;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2605_COM_COM_Glorialaus_002_00303.xml
Josquin des Prez ;1450-1521;Jos2607;COM;COM;;;Honor, decus, imperium;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2607_COM_COM_Honordecus_002_00304.xml
Josquin des Prez ;1450-1521;Jos2608;COM;COM;;;O admirabile commercium - Verbum caro factum est - Magnum nomen;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2608_COM_COM_Oadmirabil_002_00305.xml
Josquin des Prez ;1450-1521;Jos2610;COM;COM;;;Puer natus est nobis;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2610_COM_COM_Puernatuse_002_00306.xml
Josquin des Prez ;1450-1521;Jos2611;COM;COM;;;Queramus cum pastoribus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2611_COM_COM_Queramuscu_002_00307.xml
Josquin des Prez ;1450-1521;Jos2612;COM;COM;;;Save us Lord;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2612_COM_COM_SaveusLord_002_00308.xml
Josquin des Prez ;1450-1521;Jos2613;COM;COM;;;Sancta trinitas;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2613_COM_COM_Sanctatrin_002_00309.xml
Josquin des Prez ;1450-1521;Jos2614;COM;COM;;;Sancti Dei omnes;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2614_COM_COM_SanctiDeio_002_00310.xml
Josquin des Prez ;1450-1521;Jos2615;COM;COM;;;Te Deum;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2615_COM_COM_TeDeum_002_00311.xml
Josquin des Prez ;1450-1521;Jos2616;COM;COM;;;Te Deum laudamus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2616_COM_COM_TeDeumlaud_002_00312.xml
Josquin des Prez ;1450-1521;Jos2617;COM;COM;;;Yours is the power;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2617_COM_COM_Yoursisthe_002_00313.xml
Josquin des Prez ;1450-1521;Jos2618;COM;COM;;;Veni sancte spiritus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2618_COM_COM_Venisancte_002_00314.xml
Josquin des Prez ;1450-1521;Jos2701;COM;COM;;;A la mort / Monstra te esse matrem;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2701_COM_COM_AlamortMon_002_00315.xml
Josquin des Prez ;1450-1521;Jos2702;COM;COM;;;A l'ombre d'ung buissonnet;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2702_COM_COM_Alombredun_002_00316.xml
Josquin des Prez ;1450-1521;Jos2703;COM;COM;;;Cela sans plus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2703_COM_COM_Celasanspl_002_00317.xml
Josquin des Prez ;1450-1521;Jos2704;COM;COM;;;Cela sans plus;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2704_COM_COM_Celasanspl_002_00318.xml
Josquin des Prez ;1450-1521;Jos2705;COM;COM;;;Ce povre mendiant / Pauper sum ego;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2705_COM_COM_Cepovremen_002_00319.xml
Josquin des Prez ;1450-1521;Jos2706;COM;COM;;;De tous biens plaine;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2706_COM_COM_Detousbien_002_00320.xml
Josquin des Prez ;1450-1521;Jos2707;COM;COM;;;En l'ombre d'ung buissonnet;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2707_COM_COM_Enlombredu_002_00321.xml
Josquin des Prez ;1450-1521;Jos2708;COM;COM;;;Entree suis en grant pensee;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2708_COM_COM_Entreesuis_002_00322.xml
Josquin des Prez ;1450-1521;Jos2709;COM;COM;;;Et trop penser;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2709_COM_COM_Ettroppens_002_00323.xml
Josquin des Prez ;1450-1521;Jos2710;COM;COM;;;Fors seulement I;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2710_COM_COM_Forsseulem_002_00324.xml
Josquin des Prez ;1450-1521;Jos2711;COM;COM;;;Fortuna desperata;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2711_COM_COM_Fortunades_002_00325.xml
Josquin des Prez ;1450-1521;Jos2712;COM;COM;;;Fortuna d'un gran tempo;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2712_COM_COM_Fortunadun_002_00326.xml
Josquin des Prez ;1450-1521;Jos2713;COM;COM;;;Helas madame;https://analyse.hfm-weimar.de/database/02/PrJode_Jos2713_COM_COM_Helasmadam_002_00327.xml
